Cattle_ID,age,weight,Breed,Disease_Status,Body_Condition,feed,milk_output,Lactation_Stage,health_status,temperature,humidity,thi,feed_weight_ratio,feed_per_weight,temp_humidity,thi_squared,feed_thi_interaction,age_weight_ratio,anomaly_score,model_anomaly,anomaly_score_norm,extreme_heat_stress,abnormal_yield_drop,abnormal_feed_behaviour,anomaly_label,issue_tags
COW02498,15,499.7,Brown Swiss,Healthy,2.6,20.0,17.17,Mid,0,22.3580829520505,88.72512714139428,41.34728557886483,0.04002401440864519,0.04002401440864519,1983.7237525585206,1709.5980247402033,826.9457115772966,0.03001801080648389,-0.027474784916247552,False,0.4282477709502903,False,True,False,Warning,abnormal yield drop
COW02499,112,483.7,Brown Swiss,Healthy,2.5,21.8,17.43,Mid,0,28.035392852849277,63.09526267368054,47.431601219372936,0.04506925780442423,0.04506925780442423,1768.9004762103511,2249.7567942336204,1034.0089065823302,0.23154848046309698,-0.054295509759075544,False,0.3207503868850274,False,True,False,Warning,abnormal yield drop
COW02500,87,654.8,Guernsey,Healthy,3.3,28.4,21.74,Early,0,36.53800572330646,61.814524068604996,59.314907454787594,0.04337202199144777,0.04337202199144777,2258.5794342021545,3518.258246370017,1684.5433717159676,0.13286499694563225,-0.08754851455707152,False,0.1874724442104067,False,False,False,Normal,none
COW02501,22,657.2,Guernsey,Bloat,3.4,15.0,20.62,Early,1,25.52688251122716,95.0,47.39204439464753,0.022824102251978087,0.022824102251978087,2425.0538385665805,2246.005871904242,710.8806659197129,0.03347534996956786,-0.018223044140437294,False,0.46532872000284636,False,False,True,Warning,abnormal feed behaviour
COW02502,93,591.4,Jersey,Healthy,4.2,27.0,27.34,Mid,0,25.8707158297834,79.33678055081587,46.197069309309676,0.045654379438620225,0.045654379438620225,2052.499304480044,2134.1692127691617,1247.3208713513613,0.1572539736219141,-0.02553348837630276,False,0.4360284816119865,False,False,False,Normal,none
COW02503,23,513.6,Jersey,Mastitis,3.3,15.6,19.27,Late,1,26.940438878258043,95.0,49.86576803695157,0.03037383177570093,0.03037383177570093,2559.341693434514,2486.594821915061,777.9059813764445,0.04478193146417445,-0.0755695250322781,False,0.2354841980017969,False,False,True,Warning,abnormal feed behaviour
COW02504,17,530.8,Brown Swiss,Mastitis,3.8,29.3,16.61,Mid,1,48.614086516345836,58.0,75.13543939255726,0.05519969856819895,0.05519969856819895,2819.6170179480587,5645.334252712645,2201.468374201928,0.03202712886209495,-0.008636587579676558,False,0.5037512089093169,False,True,False,Warning,abnormal yield drop
COW02505,24,485.7,Jersey,Healthy,4.5,17.6,19.31,Mid,0,35.72082398118429,66.12790692172182,59.07567382216912,0.03623635989293803,0.03623635989293803,2362.1433233949633,3489.935237543318,1039.7318592701765,0.04941321803582458,-0.08960439351186356,False,0.17923248757649538,False,False,False,Normal,none
COW02506,61,470.4,Jersey,Bloat,5.0,27.2,21.33,Mid,1,28.697540407676254,75.02091375792767,50.08417778488867,0.05782312925170068,0.05782312925170068,2152.9157039889246,2508.424864388335,1362.2896357489717,0.12967687074829934,-0.10221826519814864,False,0.12867612800170472,False,False,False,Normal,none
COW02507,78,466.4,Jersey,Foot and Mouth,3.0,24.7,17.59,Mid,1,27.02231784169464,70.05289903581017,46.86015384697711,0.05295883361921098,0.05295883361921098,1892.9917034778064,2195.8740185623637,1157.4458000203347,0.1672384219554031,-0.07057133740156762,False,0.2555169189113664,False,False,False,Normal,none
COW02508,55,500.6,Jersey,Healthy,4.7,20.9,21.9,Mid,0,25.025851330150907,79.96816613344353,44.91797950890852,0.041749900119856166,0.041749900119856166,2001.2714368003665,2017.624883162726,938.785771736188,0.10986815821014782,-0.09961597406386752,False,0.13910610299867987,False,False,False,Normal,none
COW02509,25,467.2,Brown Swiss,Ketosis,4.4,18.8,22.32,Early,1,24.962462448256183,93.43335102291259,46.23883257454747,0.04023972602739726,0.04023972602739726,2332.326516324194,2138.0296378570324,869.2900524014925,0.05351027397260274,-0.06808765410138412,False,0.2654715140679436,False,False,False,Normal,none
COW02510,33,424.9,Brown Swiss,Healthy,2.2,15.0,19.54,Mid,0,40.555731088079874,81.96013414038498,70.28185715565255,0.03530242409978819,0.03530242409978819,3323.953160140408,4939.539445247549,1054.2278573347883,0.07766533301953402,-0.042352656453636284,False,0.36861730681852056,False,False,True,Warning,abnormal feed behaviour
COW02511,104,567.6,Guernsey,Healthy,3.0,20.4,19.73,Mid,0,39.90209078287645,61.12577077047661,63.910022179921064,0.035940803382663845,0.035940803382663845,2439.0460544568537,4084.4909350380026,1303.7644524703896,0.1832276250880902,-0.1107492448859419,False,0.0944839872103683,False,False,False,Normal,none
COW02512,115,568.8,Jersey,Healthy,2.7,17.6,20.09,Mid,0,43.442564039267204,75.10032781639674,72.96511203119039,0.0309423347398031,0.0309423347398031,3262.5508005337756,5323.907573724164,1284.1859717489508,0.20218002812939523,-0.05542086634121485,False,0.31623996110684605,False,False,False,Normal,none
COW02513,93,686.1,Ayrshire,Healthy,4.0,16.4,19.2,Mid,0,32.56168643549076,63.30914832558069,53.94735815226433,0.023903221104795216,0.023903221104795216,2061.4526362755337,2910.3174516086806,884.736673697135,0.1355487538259729,-0.042365415176268795,False,0.36856616989679136,False,False,False,Normal,none
COW02514,23,496.5,Brown Swiss,Healthy,3.7,27.3,19.2,Early,0,48.83441754656842,67.9977720598507,78.88217079070756,0.054984894259818735,0.054984894259818735,3320.631593007133,6222.396868654358,2153.4832625863164,0.04632426988922457,-0.05221825794182927,False,0.3290760058870246,False,False,False,Normal,none
COW02515,100,573.7,Guernsey,Healthy,3.5,17.8,22.66,Late,0,25.849013016089415,78.35373987914583,46.04994029022778,0.03102666899076172,0.03102666899076172,2025.3668419953249,2120.597000733544,819.6889371660545,0.1743071291615827,-0.08833659881315015,False,0.18431380489517862,False,False,False,Normal,none
COW02516,86,575.0,Holstein,Healthy,4.3,18.0,19.84,Late,0,40.250999828640516,62.10515989999047,64.65560464223586,0.03130434782608696,0.03130434782608696,2499.7947804922082,4180.347211653111,1163.8008835602454,0.14956521739130435,-0.11887534109237996,False,0.061914618187952186,False,False,False,Normal,none
COW02517,68,529.7,Holstein,Healthy,3.0,20.1,26.33,Late,0,41.285448651229956,52.12930457091103,63.44355633363952,0.037946007173872004,0.037946007173872004,2152.1817270866745,4025.084840259691,1275.2154823061544,0.1283745516329998,-0.08019698133379005,False,0.21693736713857847,False,False,False,Normal,none
COW02518,27,609.5,Brown Swiss,Healthy,3.1,22.3,23.09,Late,0,32.34114551147512,89.05877102597051,58.251080109680906,0.03658736669401148,0.03658736669401148,2880.2626728240566,3393.1883339444626,1298.9990864458844,0.044298605414273995,-0.09377061938873543,False,0.16253426686049216,False,False,False,Normal,none
COW02519,119,612.0,Jersey,Foot and Mouth,4.6,23.2,17.3,Mid,1,42.0,40.0,61.04,0.03790849673202614,0.03790849673202614,1680.0,3725.8815999999997,1416.128,0.19444444444444445,-0.021540240444614445,False,0.4520334072467724,False,True,False,Warning,abnormal yield drop
COW02520,59,576.2,Brown Swiss,Healthy,4.9,26.0,17.46,Mid,0,51.34467128716673,76.71994173241862,85.81966731448131,0.045123221103783404,0.045123221103783404,3939.160189421619,7365.015297968252,2231.3113501765138,0.1023950017355085,-0.047892591553335584,False,0.3464132636914664,True,True,False,Warning,"extreme heat stress, abnormal yield drop"
COW02521,16,529.5,Holstein,Healthy,4.3,24.6,17.05,Mid,0,24.83971810463525,74.35360464892051,44.03408120969047,0.04645892351274788,0.04645892351274788,1846.9225795426823,1939.0003079816154,1083.2383977583856,0.030217186024551465,-0.03621049299434376,False,0.3932350793897101,False,True,False,Warning,abnormal yield drop
COW02522,34,521.4,Brown Swiss,Healthy,2.7,22.7,24.33,Early,0,52.0,78.26339329717246,87.42703587973685,0.04353663214422708,0.04353663214422708,4069.6964514529677,7643.486602716795,1984.5937144700265,0.06520905255082471,-0.037148062685227745,False,0.38947730290382004,True,False,False,Warning,extreme heat stress
COW02523,55,440.6,Guernsey,Healthy,2.3,21.1,22.4,Late,0,18.0,87.62968911697169,33.95466880821098,0.047889241942805263,0.047889241942805263,1577.3344041054904,1152.9195338752959,716.4435118532517,0.12482977757603268,-0.035445773475063946,False,0.39630007291050257,False,False,False,Normal,none
COW02524,18,485.5,Guernsey,Healthy,2.6,18.8,23.16,Early,0,29.36374852822876,75.63102610666142,51.20823537850287,0.038722966014418124,0.038722966014418124,2220.81043152791,2622.283370580153,962.714825115854,0.037075180226570546,-0.06104136160172713,False,0.2937130330988641,False,False,False,Normal,none
COW02525,46,500.2,Jersey,Healthy,3.3,26.8,20.65,Mid,0,41.84940472424608,42.92463367398026,61.66208020296772,0.05357856857257098,0.05357856857257098,1796.3703672624017,3802.212134957224,1652.543749439535,0.09196321471411435,-0.11719474281688158,False,0.06865045099408819,False,False,False,Normal,none
COW02526,62,460.1,Jersey,Healthy,2.7,19.7,20.04,Mid,0,28.308825940587894,81.19964044117627,50.34097740581674,0.04281677896109541,0.04281677896109541,2298.6664876875807,2534.214006172951,991.7172548945897,0.1347533144968485,-0.086836430882332,False,0.19032647342545034,False,False,False,Normal,none
COW02527,114,585.2,Brown Swiss,Foot and Mouth,4.7,29.3,18.53,Late,1,26.663737334176236,76.9509230013752,47.16804894045384,0.050068352699931644,0.050068352699931644,2051.7991985310887,2224.824840849049,1382.0238339552977,0.1948051948051948,-0.03968386811087776,False,0.3793138024259883,False,False,False,Normal,none
COW02528,21,645.7,Brown Swiss,Healthy,4.0,24.6,22.08,Mid,0,21.22284514529474,87.71576495989396,39.362986927460064,0.038098188013009134,0.038098188013009134,1861.5780965449,1549.444739851392,968.3294784155177,0.0325228434257395,-0.03819839447509932,False,0.38526757626617586,False,False,False,Normal,none
COW02529,74,477.4,Guernsey,Healthy,3.3,25.4,20.42,Mid,0,20.07821653466632,75.59850631962298,36.75522011353465,0.05320485965647256,0.05320485965647256,1517.8831795827307,1350.946205594382,933.58259088378,0.1550062840385421,-0.06432280288539982,False,0.28056102635685026,False,False,False,Normal,none
COW02530,110,572.7,Jersey,Mastitis,2.8,23.2,21.04,Mid,1,30.379413419250163,95.0,55.88397348368778,0.04050986554915313,0.04050986554915313,2886.0442748287655,3123.018492325519,1296.5081848215566,0.19207263837960536,-0.10032263243459821,False,0.1362738183856977,False,False,False,Normal,none
COW02531,99,467.3,Guernsey,Mastitis,3.1,30.7,24.67,Mid,1,26.986905787737566,95.0,49.94708512854074,0.06569655467579713,0.06569655467579713,2563.7560498350686,2494.711312837696,1533.3755134462008,0.211855339182538,-0.02289363111037157,False,0.44660902155101667,False,False,True,Warning,abnormal feed behaviour
COW02532,111,525.6,Ayrshire,Healthy,3.4,21.6,20.71,Mid,0,29.604549538248556,95.0,54.52796169193497,0.0410958904109589,0.0410958904109589,2812.432206133613,2973.2986062771274,1177.8039725457954,0.21118721461187215,-0.0915890567496036,False,0.17127796332117498,False,False,False,Normal,none
COW02533,30,494.8,Jersey,Healthy,4.1,21.7,23.22,Mid,0,34.736797139387775,60.495586596023685,56.49230243582622,0.04385610347615198,0.04385610347615198,2101.422919414341,3191.3802345008567,1225.882962857429,0.06063055780113177,-0.09344637200947914,False,0.16383384937604037,False,False,False,Normal,none
COW02534,98,598.2,Ayrshire,Healthy,2.3,30.1,18.25,Mid,0,32.819402893736964,66.21657174676469,54.85221944744656,0.05031761952524239,0.05031761952524239,2173.1883463991103,3008.7659783108343,1651.0518053681415,0.16382480775660313,-0.06789446103106872,False,0.2662458313095597,False,False,False,Normal,none
COW02535,117,495.7,Jersey,Healthy,4.5,24.9,27.18,Early,0,26.782430425774532,78.86524833383014,47.59137884567045,0.05023199515836191,0.05023199515836191,2112.2030265122366,2264.9393404321286,1185.025333257194,0.2360298567682066,0.005643884725668014,True,0.5609872987255649,False,False,False,Warning,model anomaly
COW02536,47,630.9,Jersey,Healthy,2.4,22.1,21.29,Mid,0,23.38411217490168,92.43763249391694,43.41199033499821,0.03502932318909495,0.03502932318909495,2161.5719674200905,1884.6009048459778,959.4049864034605,0.07449675067364084,-0.09245459220879465,False,0.1678088998180816,False,False,False,Normal,none
COW02537,65,530.3,Guernsey,Healthy,2.8,18.7,23.22,Late,0,37.83504810667421,54.59932760004216,59.4634171743299,0.03526305864604941,0.03526305864604941,2065.7681863396597,3535.897982048392,1111.965901159969,0.12257212898359421,-0.10961051424027995,False,0.09904801619470577,False,False,False,Normal,none
COW02538,69,498.0,Guernsey,Ketosis,5.0,18.4,23.28,Mid,1,30.605573245542928,62.715105516194605,51.04780095688079,0.036947791164658635,0.036947791164658635,1919.4317554778472,2605.8779825333195,939.2795376066065,0.13855421686746988,-0.09721280358458662,False,0.14873800301254697,False,False,False,Normal,none
COW02539,65,449.7,Brown Swiss,Mastitis,2.6,28.4,19.24,Mid,1,31.960849022385357,70.63173057171879,54.37221078550582,0.06315321325327997,0.06315321325327997,2257.4500769925044,2956.3373057034755,1544.1707863083652,0.1445408049810985,-0.08477468008067635,False,0.19858996440383483,False,False,False,Normal,none
COW02540,43,570.3,Jersey,Healthy,2.3,19.0,23.41,Mid,0,29.552837329339617,77.50768552721267,51.78688336914634,0.03331579870243732,0.03331579870243732,2290.5720221593265,2681.8812890895656,983.9507840137804,0.07539891285288446,-0.0982770756340069,False,0.1444724038567863,False,False,False,Normal,none
COW02541,116,621.6,Holstein,Healthy,3.9,14.1,24.19,Late,0,36.17253514421813,60.246654132171436,58.45525205951708,0.022683397683397683,0.022683397683397683,2179.2742139175257,3417.016493341676,824.2190540391908,0.1866151866151866,-0.0025923676261087047,False,0.5279764242057391,False,False,True,Warning,abnormal feed behaviour
COW02542,115,571.9,Ayrshire,Mastitis,3.2,14.4,19.67,Early,1,44.14543862136843,58.0,68.96870529748844,0.025179227137611473,0.025179227137611473,2560.4354400393686,4756.68231041181,993.1493562838335,0.20108410561286938,-0.030951021422303104,False,0.41431502554601884,False,False,True,Warning,abnormal feed behaviour
COW02543,53,729.1,Ayrshire,Healthy,2.3,31.6,21.83,Early,0,46.35511050474222,64.71921516307009,74.1651851269547,0.04334110547250034,0.04334110547250034,3000.066370664302,5500.474684915462,2343.6198500117684,0.07269236044438349,-0.008972888979755012,False,0.5024033139147643,False,False,True,Warning,abnormal feed behaviour
COW02544,98,664.4,Ayrshire,Healthy,2.0,24.1,23.12,Late,0,31.246393926010242,83.55229252125545,55.47266347315128,0.03627332931968694,0.03627332931968694,2610.7078455403876,3077.216392805492,1336.891189702946,0.14750150511739915,-0.08413591254734681,False,0.2011501427458123,False,False,False,Normal,none
COW02545,54,525.4,Brown Swiss,Healthy,2.2,22.8,20.88,Mid,0,41.483465793394735,44.24651600298404,61.570262661152896,0.04339550818424058,0.04339550818424058,1835.498833086681,3790.8972441633587,1403.8019886742861,0.10277883517320137,-0.11953267649906307,False,0.05928001986572207,False,False,False,Normal,none
COW02546,97,524.6,Ayrshire,Mastitis,3.6,30.5,24.83,Mid,1,33.21477304749013,89.80998554536454,59.86936339233613,0.05813953488372093,0.05813953488372093,2983.018287287652,3584.340673003598,1826.015583466252,0.18490278307281738,-0.06975798027238028,False,0.25877685182559007,False,False,True,Warning,abnormal feed behaviour
COW02547,75,587.6,Brown Swiss,Healthy,2.7,20.3,24.0,Mid,0,42.0,46.67157453937838,62.88135457286844,0.03454731109598366,0.03454731109598366,1960.2061306538922,3954.0647529188027,1276.4914978292293,0.12763784887678692,-0.11372210679689215,False,0.08256876566109436,False,False,False,Normal,none
COW02548,62,483.0,Holstein,Healthy,4.3,28.3,20.66,Mid,0,46.38356622107795,66.14946337749825,74.66381040109223,0.05859213250517598,0.05859213250517598,3068.248015058961,5574.684583610249,2112.9858343509104,0.12836438923395446,-0.0870867358711952,False,0.18932325178699885,False,False,False,Normal,none
COW02549,25,643.3,Holstein,Healthy,4.6,27.0,22.92,Late,0,48.640146222038446,65.49941335821657,77.7392118860615,0.041971086584797146,0.041971086584797146,3185.9010432013924,6043.385064665965,2098.9587209236606,0.0388621172081455,-0.03516796418525703,False,0.3974135317039646,False,False,False,Normal,none
COW02550,82,578.9,Jersey,Healthy,2.4,22.6,17.03,Mid,0,39.548078093980074,95.0,71.92913666446512,0.03903955778200035,0.03903955778200035,3757.067418928107,5173.8007012953,1625.5984886169117,0.14164795301433755,-0.07370734187384453,False,0.24294782246963176,False,True,False,Warning,abnormal yield drop
COW02551,46,570.5,Jersey,Healthy,3.0,27.9,19.93,Late,0,33.67130214668952,67.9092099238072,56.42403074719817,0.04890446976336547,0.04890446976336547,2286.5915258874784,3183.671245760764,1574.2304578468288,0.08063102541630149,-0.10979876623322604,False,0.0982935027762443,False,False,False,Normal,none
COW02552,35,605.0,Ayrshire,Mastitis,2.4,31.4,22.17,Late,1,25.106593680219028,92.4397138474062,46.382419504974166,0.05190082644628099,0.05190082644628099,2320.846335482544,2151.328839135408,1456.4079724561886,0.05785123966942149,-0.05415990388898789,False,0.321293894802272,False,False,True,Warning,abnormal feed behaviour
COW02553,32,687.8,Jersey,Healthy,2.9,17.6,25.09,Mid,0,33.58910180418506,73.59220715525227,57.39296499431617,0.025588833963361445,0.025588833963361445,2471.896138132445,3293.952430838802,1010.1161838999648,0.04652515266065717,-0.036393667780659444,False,0.39250091540007004,False,False,False,Normal,none
COW02554,118,563.7,Guernsey,Mastitis,2.7,14.3,21.74,Mid,1,39.62498014188276,43.93569790886447,59.18275518621487,0.025368103601206313,0.025368103601206313,1740.9511571585144,3502.598511431443,846.3133991628727,0.20933120454142273,-0.03560609299109885,False,0.3956575127750344,False,False,True,Warning,abnormal feed behaviour
COW02555,23,541.0,Jersey,Bloat,4.4,28.8,23.71,Mid,1,18.13308032777125,84.07790992024287,34.04516017745082,0.05323475046210721,0.05323475046210721,1524.5914943748792,1159.072931508283,980.5006131105836,0.04251386321626617,-0.021144404354779822,False,0.4536199170978371,False,False,False,Normal,none
COW02556,98,670.7,Guernsey,Healthy,3.0,21.3,25.26,Late,0,30.725819881896648,53.150430858907484,49.657899513994565,0.03175786491725063,0.03175786491725063,1633.0905652159927,2465.9069841419814,1057.7132596480842,0.1461159982108245,-0.05192682786181235,False,0.3302440567664596,False,False,False,Normal,none
COW02557,105,627.4,Brown Swiss,Healthy,3.5,23.8,21.2,Mid,0,41.20379518387808,47.221302955800006,62.02013747453366,0.03793433216448837,0.03793433216448837,1945.69689530664,3846.497452360055,1476.0792718939013,0.1673573477845075,-0.08849364577655361,False,0.18368436114076125,False,False,False,Normal,none
COW02558,15,524.3,Holstein,Mastitis,4.0,18.0,19.03,Early,1,33.57700295166147,92.85229751973687,61.0678901973746,0.03433148960518787,0.03433148960518787,3117.701867888754,3729.287213158601,1099.222023552743,0.028609574670989894,-0.08092994870884501,False,0.213999636115822,False,False,False,Normal,none
COW02559,75,550.4,Brown Swiss,Healthy,4.5,29.2,22.81,Late,0,46.66770258564997,90.99203133535508,83.09520011645378,0.05305232558139535,0.05305232558139535,4246.389056022494,6904.812282393501,2426.37984340045,0.13626453488372092,-0.07390429174379998,False,0.2421584479864188,True,False,False,Warning,extreme heat stress
COW02560,74,565.6,Holstein,Healthy,2.9,27.0,20.85,Mid,0,29.289251523862497,95.0,53.976190166759366,0.047736916548797734,0.047736916548797734,2782.478894766937,2913.4291049181707,1457.357134502503,0.13083451202263083,-0.12177563206210001,False,0.050290260751677286,False,False,False,Normal,none
COW02561,50,578.9,Ayrshire,Healthy,2.6,31.2,25.53,Late,0,37.82850783026474,98.0,69.62274393787123,0.05389531870789428,0.05389531870789428,3707.1937673659445,4847.326473438386,2172.2296108615824,0.0863707030575229,-0.04222345930071403,False,0.36913512861674597,False,False,True,Warning,abnormal feed behaviour
COW02562,84,441.5,Guernsey,Bloat,4.9,22.6,17.72,Mid,1,21.459535216141212,88.02936115787243,39.78209192439711,0.05118912797281994,0.05118912797281994,1889.0691758217768,1582.6148378811815,899.0752774913747,0.19026047565118911,-0.037497753081932816,False,0.38807574485127583,False,False,False,Normal,none
COW02563,56,426.6,Ayrshire,Healthy,3.0,31.6,20.82,Mid,0,35.27522259652863,93.6948049895916,64.17917718018356,0.07407407407407407,0.07407407407407407,3305.105102146185,4118.966783525394,2028.0619988938006,0.13127051101734646,-0.050934396320288844,False,0.33422171938381284,False,False,True,Warning,abnormal feed behaviour
COW02564,59,479.0,Ayrshire,Foot and Mouth,4.0,23.2,22.57,Mid,1,26.407217108900337,92.92055437860414,48.68294639015307,0.048434237995824636,0.048434237995824636,2453.7732533551793,2370.029269226518,1129.4443562515512,0.12317327766179541,-0.10268382153401656,False,0.1268101796153697,False,False,False,Normal,none
COW02565,58,472.8,Jersey,Healthy,4.0,25.2,19.85,Mid,0,39.93192017451124,63.06038373599587,64.44606297682392,0.0532994923857868,0.0532994923857868,2518.122209519834,4153.295033212756,1624.040787015963,0.12267343485617598,-0.1199026041691994,False,0.05779735088246204,False,False,False,Normal,none
COW02566,98,498.5,Guernsey,Healthy,3.5,26.1,19.67,Early,0,31.66248676794101,66.69269638754079,53.24280730343511,0.05235707121364092,0.05235707121364092,2111.6566168888176,2834.796529550723,1389.6372706196564,0.19658976930792377,-0.10438754306593317,False,0.1199816688674332,False,False,False,Normal,none
COW02567,80,600.8,Holstein,Healthy,2.7,22.8,22.22,Mid,0,43.06636461763759,72.78501250937393,71.71790876704034,0.03794940079893476,0.03794940079893476,3134.5858874280107,5143.458437917522,1635.1683198885198,0.13315579227696406,-0.10007849082794645,False,0.13725233720688357,False,False,False,Normal,none
COW02568,52,536.5,Ayrshire,Healthy,2.4,24.1,23.28,Mid,0,25.0,95.0,46.47,0.04492078285181734,0.04492078285181734,2375.0,2159.4609,1119.9270000000001,0.09692451071761417,-0.09487731249556003,False,0.15809864423493455,False,False,False,Normal,none
COW02569,112,565.7,Guernsey,Healthy,3.5,18.0,20.23,Late,0,27.62644901575017,63.593267504275246,46.91229031650272,0.031818985327912316,0.031818985327912316,1756.856162451822,2200.762982739835,844.421225697049,0.19798479759589888,-0.07060499909918327,False,0.2553820029291145,False,False,False,Normal,none
COW02570,98,452.1,Guernsey,Healthy,3.5,20.5,17.79,Early,0,30.04321255175873,56.63009976786476,49.293336916367096,0.0453439504534395,0.0453439504534395,1701.3501241532638,2429.833064350479,1010.5134067855255,0.21676620216766201,-0.06278254268489952,False,0.2867343845827706,False,False,False,Normal,none
COW02571,112,513.1,Ayrshire,Healthy,4.3,26.6,23.72,Early,0,41.59967055305921,93.52645202831951,75.11862327411524,0.05184174624829468,0.05184174624829468,3890.6695923745883,5642.8075625984475,1998.1553790914654,0.21828103683492495,-0.04611643382369229,False,0.35353209850084727,False,False,False,Normal,none
COW02572,90,597.0,Ayrshire,Healthy,4.1,14.7,23.31,Mid,0,25.0,95.0,46.47,0.024623115577889446,0.024623115577889446,2375.0,2159.4609,683.1089999999999,0.1507537688442211,-0.06920423521653157,False,0.26099626033492895,False,False,True,Warning,abnormal feed behaviour
COW02573,54,597.6,Ayrshire,Healthy,4.7,26.6,24.55,Early,0,20.0920480266648,85.23759386367449,37.325403200825676,0.044511378848728245,0.044511378848728245,1712.5978295862965,1393.1857241042076,992.855725141963,0.09036144578313253,-0.04826192017586978,False,0.34493299568918423,False,False,False,Normal,none
COW02574,95,492.0,Holstein,Healthy,4.9,19.5,22.89,Early,0,38.49755432869427,89.84834789985545,68.84929791155733,0.039634146341463415,0.039634146341463415,3458.941654618109,4740.225822914373,1342.5613092753679,0.19308943089430894,-0.08776252909027327,False,0.18661467460850545,False,False,False,Normal,none
COW02575,47,562.9,Holstein,Healthy,4.2,18.9,26.86,Mid,0,24.324390160029836,82.3276276685171,44.03002710734418,0.033576123645407706,0.033576123645407706,2002.5693363586772,1938.6432870734634,832.167512328805,0.08349618049387103,-0.034480002211251914,False,0.4001708812154078,False,False,False,Normal,none
COW02576,41,725.9,Ayrshire,Ketosis,2.2,26.5,25.94,Mid,1,29.27657910232072,95.0,53.95401342906126,0.036506405841024936,0.036506405841024936,2781.2750147204683,2911.0355651033233,1429.7813558701234,0.05648160903705745,-0.014170765894195192,False,0.4815702389598585,False,False,False,Normal,none
COW02577,60,548.6,Jersey,Healthy,3.2,17.9,19.77,Mid,0,24.041014444542963,77.50492494382914,43.10507256470112,0.032628508931826464,0.032628508931826464,1863.2970200978145,1858.047280808149,771.58079890815,0.10936930368209989,-0.09305249567054513,False,0.16541250455142167,False,False,False,Normal,none
COW02578,116,494.5,Brown Swiss,Healthy,3.8,31.3,21.66,Mid,0,38.74267898843481,49.98974972888895,59.562987494373246,0.06329625884732053,0.06329625884732053,1936.736826458541,3547.7494792548637,1864.3215085738827,0.2345803842264914,-0.05787549296713629,False,0.30640182501284496,False,False,True,Warning,abnormal feed behaviour
COW02579,73,536.1,Holstein,Healthy,3.8,31.8,20.21,Late,0,28.74529649869197,93.4161948901172,52.79706733373683,0.05931729155008394,0.05931729155008394,2685.2762198960127,2787.5303190431405,1678.946741212831,0.136168625256482,-0.07915646602807164,False,0.2211077493374215,False,False,True,Warning,abnormal feed behaviour
COW02580,53,557.4,Guernsey,Healthy,2.5,22.2,20.39,Mid,0,38.097785635513056,78.21978588284067,65.41458569148332,0.03982777179763186,0.03982777179763186,2980.0006350201943,4279.068021188415,1452.2038023509297,0.09508432005740941,-0.12459305339818816,False,0.03899804455640465,False,False,False,Normal,none
COW02581,61,537.9,Ayrshire,Mastitis,3.7,21.2,17.94,Mid,1,27.72377250358293,95.0,51.236601881270126,0.03941253021007622,0.03941253021007622,2633.7583878403784,2625.1893723397734,1086.2159598829267,0.11340397843465329,-0.09719073668916817,False,0.14882644706265472,False,False,False,Normal,none
COW02582,43,547.5,Ayrshire,Healthy,3.0,15.4,20.37,Early,0,34.99814635437237,45.881043363648125,53.84916154445519,0.02812785388127854,0.02812785388127854,1605.7514705322624,2899.732199040832,829.27708778461,0.07853881278538813,-0.09536105771937514,False,0.15615979484070966,False,False,True,Warning,abnormal feed behaviour
COW02583,83,434.5,Brown Swiss,Healthy,3.0,28.0,21.77,Late,0,41.57788223342438,40.0,60.53345868010926,0.06444188722669736,0.06444188722669736,1663.1152893369754,3664.2996197764955,1694.9368430430593,0.19102416570771003,-0.0856694043038087,False,0.19500391242313037,False,False,False,Normal,none
COW02584,49,473.0,Guernsey,Healthy,4.5,16.9,20.23,Late,0,35.74084829953827,66.98148026101357,59.287094730918696,0.035729386892177584,0.035729386892177584,2393.974924887403,3514.9596016329274,1001.9519009525259,0.10359408033826638,-0.1078895899944548,False,0.10594547536796736,False,False,False,Normal,none
COW02585,71,538.1,Brown Swiss,Healthy,3.3,30.8,18.87,Early,0,44.2782636328015,78.65792518409,75.32423316083538,0.05723843151830515,0.05723843151830515,3482.8363481103133,5673.740101267892,2319.9863813537295,0.13194573499349563,-0.07533601633389797,False,0.23642010015878356,False,False,True,Warning,abnormal feed behaviour
COW02586,51,536.8,Brown Swiss,Bloat,3.6,31.8,17.41,Mid,1,37.55551921349315,50.94403191177467,58.24077046825359,0.05923994038748138,0.05923994038748138,1913.229569275462,3391.987344735799,1852.0565008904641,0.09500745156482862,-0.04417590143044736,False,0.3613097464648812,False,True,True,Warning,"abnormal yield drop, abnormal feed behaviour"
COW02587,46,504.7,Brown Swiss,Ketosis,3.7,16.2,25.96,Mid,1,42.0,45.26033726395872,62.49185308485261,0.032098276203685355,0.032098276203685355,1900.9341650862661,3905.2317019788024,1012.3680199746123,0.09114325341787201,-0.06992383995399942,False,0.25811208672321356,False,False,False,Normal,none
COW02588,116,535.8,Ayrshire,Healthy,3.7,26.3,21.79,Mid,0,36.38785700246859,55.33755922607838,57.67782899326136,0.049085479656588285,0.049085479656588285,2013.6151919841768,3326.7319573759005,1516.9269025227738,0.21649869354236656,-0.08639991181042722,False,0.19207604054562863,False,False,False,Normal,none
