Cattle_ID,age,weight,Breed,Disease_Status,Body_Condition,feed,milk_output,Lactation_Stage,health_status,temperature,humidity,thi,feed_weight_ratio,feed_per_weight,temp_humidity,thi_squared,feed_thi_interaction,age_weight_ratio
COW02357,35,564.7,Ayrshire,Mastitis,4.0,25.7,21.93,Early,1,32.596079989728395,66.4395533380743,54.56625826199698,0.045510890738445185,0.045510890738445185,2165.668995089696,2977.4765407149534,1402.3528373333222,0.06197981228971135
COW02358,79,674.8,Jersey,Ketosis,2.4,18.3,17.04,Mid,1,27.768113656295853,78.40137314641322,49.09527559534582,0.027119146413752227,0.027119146413752227,2177.058240339264,2410.3460857829587,898.4435433948285,0.1170717249555424
COW02359,34,526.0,Guernsey,Healthy,2.2,28.1,20.06,Late,0,40.95936373338732,47.182657813888646,61.69890469458004,0.053422053231939166,0.053422053231939166,1932.5716433070145,3806.7548405108705,1733.739221917699,0.06463878326996197
COW02360,82,626.7,Brown Swiss,Healthy,4.1,15.6,23.03,Mid,0,29.04140897088093,87.80335230156331,52.48877507732002,0.024892292963140255,0.024892292963140255,2549.9330632040396,2755.0715091174916,818.8248912061923,0.1308441040370193
COW02361,93,648.6,Holstein,Mastitis,4.5,28.7,22.05,Early,1,41.95737164586083,82.11157091744082,72.59368807866241,0.04424915201973481,0.04424915201973481,3445.185697408522,5269.843548862133,2083.438847857611,0.14338575393154487
COW02362,115,544.9,Holstein,Healthy,2.5,17.8,21.53,Early,0,37.097260668190216,59.17678041961389,59.50931664143449,0.03266654432005873,0.03266654432005873,2195.2964487306713,3541.3587671305118,1059.265836217534,0.21104789869700863
COW02363,24,533.1,Holstein,Ketosis,2.2,24.6,15.5,Mid,1,42.90503847629831,98.0,78.658968487811,0.04614518851997749,0.04614518851997749,4204.693770677234,6187.233323566443,1935.0106248001505,0.04501969611705121
COW02364,94,523.7,Ayrshire,Healthy,4.7,20.3,14.31,Early,0,21.77034539883205,84.85185382352908,40.07015102317181,0.038762650372350584,0.038762650372350584,1847.254165469436,1605.6170030197968,813.4240657703878,0.17949207561581057
COW02365,21,529.5,Ayrshire,Healthy,2.4,25.0,17.37,Late,0,30.14117072118435,95.0,55.46704876207261,0.047214353163361665,0.047214353163361665,2863.411218512513,3076.5934983741404,1386.6762190518152,0.039660056657223795
COW02366,48,618.3,Brown Swiss,Healthy,2.1,18.8,22.81,Early,0,49.0,60.93863353959082,76.68476720469843,0.03040595180333172,0.03040595180333172,2985.9930434399503,5880.553521238792,1441.6736234483305,0.07763221737020864
COW02367,31,568.5,Ayrshire,Bloat,4.2,24.2,12.76,Early,1,34.18831360297137,63.4012957228294,56.29669810835785,0.04256816182937555,0.04256816182937555,2167.583381006819,3169.3182179035825,1362.38009422226,0.05452946350043975
COW02368,29,568.8,Holstein,Healthy,4.5,14.1,18.62,Late,0,36.80129749147794,47.55159401892557,56.4932120313017,0.02478902953586498,0.02478902953586498,1749.960357684463,3191.4830056136116,796.554289641354,0.050984528832630105
COW02369,30,460.0,Ayrshire,Mastitis,3.5,20.7,14.66,Late,1,39.71414957398667,91.8535843309434,71.42327338579233,0.045,0.045,3647.8869870258845,5101.283981141631,1478.4617590859011,0.06521739130434782
COW02370,16,472.6,Jersey,Mastitis,3.6,28.9,18.22,Mid,1,44.31381078775866,82.21521041072566,76.44475111122907,0.06115107913669064,0.06115107913669064,3643.269278016663,5843.799972457758,2209.25330711452,0.033855268726195514
COW02371,100,721.5,Holstein,Healthy,3.0,22.3,28.55,Late,0,42.0,40.0,61.04,0.03090783090783091,0.03090783090783091,1680.0,3725.8815999999997,1361.192,0.1386001386001386
COW02372,18,535.8,Guernsey,Mastitis,2.7,23.0,19.16,Early,1,42.0,49.93823814113445,63.78295372695311,0.04292646509891751,0.04292646509891751,2097.4060019276467,4068.2651861346417,1467.0079357199215,0.0335946248600224
COW02373,55,488.0,Jersey,Bloat,4.3,25.2,20.47,Mid,1,52.0,65.0,82.44,0.05163934426229508,0.05163934426229508,3380.0,6796.3535999999995,2077.488,0.11270491803278689
COW02374,87,664.5,Jersey,Healthy,4.5,21.8,25.25,Early,0,45.36548123168744,72.77042715265681,75.22609794752468,0.03280662151993981,0.03280662151993981,3301.2654472157305,5658.965812410576,1639.9289352560381,0.1309255079006772
COW02375,118,572.5,Guernsey,Mastitis,3.0,29.6,21.4,Mid,1,42.0,46.66323236257133,62.87905213206969,0.05170305676855896,0.05170305676855896,1959.8557592279958,3953.7751970275376,1861.2199431092629,0.20611353711790392
COW02376,104,596.3,Jersey,Healthy,2.8,21.3,21.53,Mid,0,25.56478156358453,83.38699779762622,46.16180140740363,0.035720275029347645,0.035720275029347645,2131.7703839394185,2130.9119091765715,983.2463699776973,0.17440885460338756
COW02377,26,539.0,Guernsey,Healthy,2.8,31.0,22.53,Late,0,28.788768138041526,90.90145492178135,52.51061409323468,0.0575139146567718,0.0575139146567718,2616.940909153797,2757.3645924486163,1627.8290368902751,0.04823747680890538
COW02378,118,524.5,Holstein,Healthy,2.2,29.8,21.95,Early,0,36.14559773465159,51.843265785463814,56.59010621793449,0.056816015252621546,0.056816015252621546,1873.905830332001,3202.440121757108,1686.385165294448,0.224976167778837
COW02379,82,536.4,Holstein,Foot and Mouth,2.8,21.6,22.36,Mid,1,29.540758640066148,95.0,54.41632762011576,0.04026845637583893,0.04026845637583893,2806.3720708062842,2961.136711659773,1175.3926765945005,0.1528709917971663
COW02380,31,439.4,Jersey,Healthy,2.1,20.6,18.93,Late,0,21.838659303868823,80.64425999269223,39.86977919207762,0.046882111970869375,0.046882111970869375,1761.1625187930244,1589.5992928250257,821.3174513567991,0.07055075102412381
COW02381,60,543.0,Guernsey,Healthy,4.4,26.2,20.65,Mid,0,41.88760699154293,41.92442981398497,61.434108093947785,0.048250460405156535,0.048250460405156535,1756.1140393927278,3774.149637298861,1609.573632061432,0.11049723756906077
COW02382,111,573.7,Jersey,Mastitis,2.8,27.6,23.9,Early,1,49.0,70.3806810588186,79.95171564635123,0.048108767648596826,0.048108767648596826,3448.653371882111,6392.276834795004,2206.667351839294,0.1934809133693568
COW02383,54,698.0,Holstein,Healthy,4.1,17.3,22.4,Mid,0,34.06157906373077,69.1871277351164,57.252545072548926,0.02478510028653295,0.02478510028653295,2356.6228215421074,3277.8539172842466,990.4690297550965,0.07736389684813753
COW02384,31,556.9,Guernsey,Mastitis,3.6,18.3,23.76,Mid,1,38.349058688494765,46.45903006591301,58.205747327386746,0.03286047764410128,0.03286047764410128,1781.6600706082409,3387.9090219395894,1065.1651760911775,0.055665289998204345
COW02385,106,363.3,Brown Swiss,Bloat,4.5,16.6,16.6,Mid,1,18.0,95.0,34.22,0.04569226534544454,0.04569226534544454,1710.0,1171.0084,568.052,0.2917698871456097
COW02386,114,542.5,Brown Swiss,Healthy,4.9,27.7,24.72,Mid,0,31.091617785563027,72.44064231371709,53.364809364862914,0.05105990783410138,0.05105990783410138,2252.296762958776,2847.8028785481606,1478.2052194067028,0.21013824884792626
COW02387,117,769.2,Jersey,Healthy,3.1,26.9,24.93,Mid,0,43.28936999581429,83.55959554604198,75.17133672095346,0.03497139885595423,0.03497139885595423,3617.242248293207,5650.729864414967,2022.108957793648,0.15210608424336972
COW02388,115,619.3,Holstein,Ketosis,2.3,17.4,19.6,Mid,1,25.0,95.0,46.47,0.028096237687711932,0.028096237687711932,2375.0,2159.4609,808.5779999999999,0.18569352494752142
COW02389,106,485.1,Holstein,Healthy,4.2,23.7,21.96,Mid,0,33.94774926427624,46.768471898636946,52.70038303290004,0.04885590599876314,0.04885590599876314,1587.6843574882764,2777.330371814379,1248.999077879731,0.21851164708307563
COW02390,61,597.3,Guernsey,Healthy,2.1,27.8,20.56,Early,0,29.76993874475393,95.0,54.81739280331937,0.04654277582454378,0.04654277582454378,2828.1441807516235,3004.9465537534106,1523.9235199322786,0.10212623472291982
COW02391,32,490.6,Holstein,Ketosis,2.7,31.0,20.02,Early,1,27.472961958003815,95.0,50.79768342650667,0.0631879331430901,0.0631879331430901,2609.9313860103625,2580.4046414995905,1574.728186221707,0.06522625356706074
COW02392,78,441.7,Jersey,Bloat,2.2,17.2,19.28,Mid,1,42.0,53.74240942988603,64.83290500264854,0.038940457323975546,0.038940457323975546,2257.181196055213,4203.305571082451,1115.1259660455548,0.17659044600407517
COW02393,35,522.1,Ayrshire,Mastitis,4.7,19.5,20.12,Late,1,45.00919728395764,82.6768751025732,77.714085635524,0.037349166826278486,0.037349166826278486,3721.219782312843,6039.479106165558,1515.424669892718,0.06703696609844857
COW02394,63,557.3,Jersey,Healthy,2.0,20.3,24.1,Mid,0,22.676013890882324,81.31570996893458,41.27051056520446,0.03642562354207788,0.03642562354207788,1843.9161688025188,1703.2550423126531,837.7913644736506,0.11304503857886238
COW02395,82,400.2,Guernsey,Bloat,3.5,25.2,21.3,Early,1,32.185845833697606,64.05966709962125,53.542230298876625,0.06296851574212893,0.06296851574212893,2061.8145694264003,2866.770425377942,1349.264203531691,0.20489755122438782
COW02396,114,458.1,Jersey,Mastitis,3.3,16.5,17.31,Mid,1,42.0,50.711526989995235,63.99638144923869,0.03601833660772757,0.03601833660772757,2129.8841335797997,4095.536838596462,1055.9402939124384,0.24885396201702684
COW02397,43,550.8,Ayrshire,Mastitis,4.0,17.5,18.45,Mid,1,49.0,58.0,75.668,0.031771968046477854,0.031771968046477854,2842.0,5725.646224000001,1324.19,0.07806826434277415
COW02398,39,517.3,Ayrshire,Foot and Mouth,2.9,28.0,21.24,Mid,1,39.98197958543098,65.52240775697106,65.14751264461597,0.05412719891745603,0.05412719891745603,2619.7155693275013,4244.198403780398,1824.1303540492472,0.07539145563502804
COW02399,91,581.6,Brown Swiss,Mastitis,4.6,23.8,22.98,Mid,1,28.436542216171485,88.41316184751605,51.5593845603158,0.04092159559834938,0.04092159559834938,2514.1646093420923,2658.3701362385314,1227.113352535516,0.15646492434662998
COW02400,12,452.8,Guernsey,Healthy,4.2,16.9,16.64,Late,0,44.11135594552193,98.0,80.80621358302903,0.03732332155477031,0.03732332155477031,4322.912882661149,6529.644153626106,1365.6250095531905,0.026501766784452298
COW02401,73,607.1,Brown Swiss,Healthy,3.3,21.0,26.44,Early,0,24.086086833449702,95.0,44.87065195853698,0.034590676988963925,0.034590676988963925,2288.1782491777217,2013.3754071841586,942.2836911292766,0.12024378191401745
COW02402,92,455.3,Ayrshire,Healthy,3.1,16.4,22.63,Mid,0,18.0,88.98860836318158,34.003589901074534,0.03602020645728091,0.03602020645728091,1601.7949505372685,1156.244126160458,557.6588743776223,0.20206457280913684
COW02403,71,681.4,Jersey,Healthy,4.4,20.5,21.77,Mid,0,47.83674029657986,98.0,87.43739772791216,0.03008511887290872,0.03008511887290872,4688.000549064826,7645.2985214290975,1792.4666534221992,0.10419724097446434
COW02404,53,412.7,Ayrshire,Healthy,4.3,21.2,17.98,Mid,0,30.733488917034514,95.0,56.5036056048104,0.05136903319602617,0.05136903319602617,2919.681447118279,3192.6574463439615,1197.8764388219804,0.12842258299006543
COW02405,101,462.6,Guernsey,Healthy,3.2,16.0,19.96,Early,0,52.0,65.0,82.44,0.03458711629917855,0.03458711629917855,3380.0,6796.3535999999995,1319.04,0.21833117163856464
COW02406,52,583.4,Guernsey,Foot and Mouth,3.0,15.1,20.98,Mid,1,37.87994007412118,95.0,69.00989512971208,0.025882756256427837,0.025882756256427837,3598.594307041512,4762.365625813859,1042.0494164586523,0.08913267055193692
COW02407,88,683.1,Jersey,Healthy,2.1,29.9,26.51,Early,0,52.0,78.24192522768544,87.41896388560974,0.043771043771043766,0.043771043771043766,4068.580111839643,7642.07524683354,2613.8270201797313,0.1288244766505636
COW02408,62,575.2,Ayrshire,Healthy,2.2,30.0,24.4,Mid,0,41.272522864970576,48.018943739408115,62.32191992786626,0.0521557719054242,0.0521557719054242,1981.862953436457,3884.021703495374,1869.6575978359879,0.10778859527121
COW02409,14,595.0,Guernsey,Healthy,2.2,14.0,20.25,Mid,0,34.08502996896361,87.2721552552247,60.84757389172233,0.023529411764705882,0.023529411764705882,2974.674027330379,3702.4272485086085,851.8660344841126,0.023529411764705882
COW02410,69,551.4,Ayrshire,Healthy,2.1,25.5,23.45,Mid,0,18.0,83.99916054227097,33.823969779521754,0.046245919477693145,0.046245919477693145,1511.9848897608774,1144.0609316460009,862.5112293778047,0.1251360174102285
COW02411,17,467.9,Ayrshire,Mastitis,2.5,15.7,20.89,Late,1,29.241866507932563,60.070593419165306,48.70909049214149,0.03355417824321436,0.03355417824321436,1756.5762738155242,2372.5754965716287,764.7327207266214,0.03633254969010472
COW02412,112,510.8,Holstein,Healthy,4.6,28.6,20.96,Late,0,52.0,98.0,94.84800000000001,0.055990602975724356,0.055990602975724356,5096.0,8996.143104000002,2712.6528000000003,0.21926389976507438
COW02413,76,453.0,Ayrshire,Healthy,4.4,29.8,21.63,Mid,0,25.123565456236182,63.007552995305225,43.255508552813204,0.06578366445916115,0.06578366445916115,1582.974381914821,1871.0390201624962,1289.0141548738336,0.16777041942604856
COW02414,52,447.7,Ayrshire,Foot and Mouth,4.5,25.1,21.67,Late,1,36.375427130269934,67.44189354744209,60.32098587600831,0.056064328791601524,0.056064328791601524,2453.227684262402,3638.621337053594,1514.0567454878087,0.11614920705829797
COW02415,64,582.1,Jersey,Healthy,3.9,25.0,23.28,Late,0,39.45396003391507,48.705485790835084,60.16582097149206,0.042947947088129185,0.042947947088129185,1921.6242898240255,3619.9260131736337,1504.1455242873014,0.10994674454561072
COW02416,78,460.1,Ayrshire,Healthy,3.9,20.7,18.77,Early,0,41.87282997215978,40.0,60.88739596659173,0.04499021951749619,0.04499021951749619,1674.913198886391,3707.274987592531,1260.3690965084488,0.16952836339926103
COW02417,40,575.6,Brown Swiss,Foot and Mouth,2.4,18.5,19.61,Mid,1,27.639640920261947,72.73113783573412,48.14105422288153,0.03214037526059763,0.03214037526059763,2010.2625335017685,2317.5611016904195,890.6095031233083,0.06949270326615706
COW02418,43,445.9,Jersey,Healthy,4.1,23.0,19.14,Mid,0,36.52508867043235,56.45972608034866,58.11183539470625,0.051581071989235255,0.051581071989235255,2062.1965013930567,3376.985412941434,1336.5722140782436,0.09643417806683113
COW02419,57,573.7,Jersey,Mastitis,2.8,16.4,20.05,Mid,1,36.6658472934913,95.0,66.88523276360976,0.02858636918249956,0.02858636918249956,3483.255492881673,4473.634361842257,1096.9178173232,0.09935506362210214
COW02420,39,510.9,Jersey,Foot and Mouth,3.6,26.1,16.81,Late,1,43.30017087413588,62.451451266786336,69.08871282878766,0.051086318261890785,0.051086318261890785,2704.158511189618,4773.250240338689,1803.2154048313582,0.07633587786259542
COW02421,93,662.5,Holstein,Bloat,4.9,22.5,24.76,Mid,1,41.41375718386743,42.12080373684782,60.909417392459375,0.033962264150943396,0.033962264150943396,1744.3807383471515,3709.9571270888327,1370.461891330336,0.14037735849056604
COW02422,23,575.9,Guernsey,Healthy,4.6,17.2,21.35,Early,0,23.0542035259338,75.07228668920592,41.34027130240343,0.02986629623198472,0.02986629623198472,1730.7317764902043,1709.0180313563205,711.0526664013389,0.03993748914742143
COW02423,101,648.9,Guernsey,Mastitis,2.7,24.6,19.42,Mid,1,31.570620909697652,41.807833375208304,48.835161307173195,0.03791030975496995,0.03791030975496995,1319.8992585445067,2384.872979897626,1201.3449681564607,0.15564801972568965
COW02424,49,489.5,Guernsey,Mastitis,4.2,28.3,19.99,Mid,1,24.69448695086322,91.18931027119075,45.54306120714048,0.05781409601634321,0.05781409601634321,2251.8732325501373,2074.1704241173443,1288.8686321620758,0.10010214504596528
COW02425,72,554.5,Brown Swiss,Healthy,2.3,24.6,21.36,Mid,0,19.237754214491464,95.0,36.386069875360064,0.04436429215509468,0.04436429215509468,1827.586650376689,1323.9460809745851,895.0973189338577,0.12984670874661858
COW02426,29,471.5,Jersey,Bloat,2.1,23.5,20.01,Early,1,35.312075655233194,58.86205769181015,56.958938560924906,0.04984093319194061,0.04984093319194061,2078.541434435901,3244.3206819872184,1338.5350561817354,0.061505832449628844
COW02427,53,516.9,Guernsey,Healthy,2.1,29.3,18.33,Mid,0,19.608065316173818,83.10471984193411,36.414600343130246,0.05668407815825112,0.05668407815825112,1629.5227747429703,1326.0231181499014,1066.9477900537163,0.10253433933062488
COW02428,93,529.0,Ayrshire,Bloat,2.5,14.2,18.08,Mid,1,30.664776626488035,95.0,56.38335909635406,0.026843100189035917,0.026843100189035917,2913.153779516363,3179.0831829884123,800.6436991682276,0.17580340264650285
COW02429,41,491.9,Holstein,Healthy,4.1,25.1,21.64,Early,0,26.182394540809376,94.71799305288977,48.50596327527539,0.05102663142915227,0.05102663142915227,2479.9438642244013,2352.828473262365,1217.4996782094124,0.08335027444602562
COW02430,26,452.8,Jersey,Healthy,3.1,21.4,15.34,Mid,0,20.705814343144688,83.81118450806149,38.24962916838455,0.047261484098939925,0.047261484098939925,1735.3788263029653,1463.0341315189344,818.5420642034294,0.05742049469964664
COW02431,68,436.9,Ayrshire,Healthy,2.0,17.5,19.79,Early,0,28.487973304542518,95.0,52.573953282949404,0.04005493247882811,0.04005493247882811,2706.3574639315393,2764.0205637977465,920.0441824516146,0.1556420233463035
COW02432,29,362.8,Ayrshire,Bloat,5.0,31.6,17.44,Mid,1,38.61803701081432,95.0,70.30156476892506,0.08710033076074973,0.08710033076074973,3668.71351602736,4942.310008959365,2221.529446698032,0.07993384785005513
COW02433,45,465.5,Ayrshire,Healthy,3.6,21.3,19.87,Early,0,52.0,87.32828713684206,90.83543596345262,0.04575725026852846,0.04575725026852846,4541.070931115787,8251.076426670503,1934.7947860215409,0.0966702470461869
COW02434,60,600.2,Holstein,Healthy,3.2,20.0,22.83,Early,0,26.43128953238515,85.14656605338568,47.78926151467452,0.033322225924691765,0.033322225924691765,2250.5335400453937,2283.813516117951,955.7852302934905,0.0999666777740753
COW02435,72,422.1,Brown Swiss,Healthy,3.6,17.0,24.23,Mid,0,28.331569308429675,75.135554271959,49.5328172654145,0.04027481639421938,0.04027481639421938,2128.7081633832854,2453.499986248945,842.0578935120465,0.17057569296375266
COW02436,81,440.6,Holstein,Mastitis,3.6,32.0,16.49,Early,1,30.901444036277688,73.1362065621361,53.18968542512949,0.07262823422605537,0.07262823422605537,2260.0143941054935,2829.1426356242323,1702.0699336041437,0.18384021788470267
COW02437,85,693.3,Ayrshire,Healthy,3.4,29.4,25.7,Early,0,24.177298212325205,89.10044214552838,44.453454506928765,0.04240588489831242,0.04240588489831242,2154.2079606024686,1976.1096175995854,1306.9315625037057,0.12260204817539305
COW02438,103,499.1,Brown Swiss,Healthy,3.8,15.3,14.64,Mid,0,43.27761399495259,74.20401180150145,72.45043929276872,0.030655179322781004,0.030655179322781004,3211.372579622286,5249.0661537151655,1108.4917211793615,0.2063714686435584
COW02439,19,575.7,Jersey,Mastitis,4.7,24.2,23.73,Early,1,20.211093741452807,90.2479364837712,37.813267181960974,0.04203578252562098,0.04203578252562098,1824.0095042461785,1429.8431749743668,915.0810658034555,0.033003300330033
COW02440,51,601.4,Holstein,Healthy,2.9,16.7,16.89,Early,0,29.16959432029139,76.12620038974853,50.97920642525106,0.02776854007316262,0.02776854007316262,2220.570382514173,2598.8794877483588,851.3527473016926,0.08480212836714333
COW02441,12,603.0,Guernsey,Healthy,3.5,26.9,26.21,Mid,0,40.56024490776841,47.88685275889221,61.37551388656338,0.04461028192371476,0.04461028192371476,1942.3024757629132,3766.9537048397347,1651.0013235485549,0.01990049751243781
COW02442,13,428.2,Ayrshire,Healthy,2.0,22.7,17.12,Mid,0,42.0,51.99523337441246,64.35068441133784,0.05301261092947221,0.05301261092947221,2183.799801725323,4141.010584207598,1460.760536137369,0.03035964502568893
COW02443,34,531.5,Ayrshire,Bloat,4.6,16.0,23.75,Mid,1,35.51178576597491,80.14366941124996,61.7291884038742,0.030103480714957668,0.030103480714957668,2846.044818631425,3810.4927010009965,987.6670144619872,0.06396989651928504
COW02444,76,420.5,Ayrshire,Foot and Mouth,2.9,24.0,22.95,Late,1,38.51108480880515,80.10921349891606,66.52406825343456,0.057074910820451845,0.057074910820451845,3085.0927150234347,4425.4516569876205,1596.5776380824295,0.1807372175980975
COW02445,108,745.7,Ayrshire,Healthy,2.8,30.4,22.67,Mid,0,32.753076332095446,95.0,60.03788358116703,0.040767064503151394,0.040767064503151394,3111.5422515490673,3604.5474649057655,1825.1516608674776,0.14483036073487998
COW02446,95,422.4,Guernsey,Healthy,5.0,20.1,19.26,Mid,0,37.4549988910503,72.36345452832903,63.04739275187219,0.04758522727272728,0.04758522727272728,2710.3731091111326,3974.973732808826,1267.2525943126311,0.22490530303030304
COW02447,81,466.2,Ayrshire,Healthy,3.8,14.9,18.7,Late,0,47.98653040449861,61.291860383553725,75.37503364680398,0.03196053196053196,0.03196053196053196,2941.1837218436845,5681.395697256833,1123.0880013373794,0.17374517374517376
COW02448,96,466.8,Ayrshire,Ketosis,2.4,31.0,22.64,Mid,1,23.81942838848388,77.88020763833244,42.79141309808238,0.0664095972579263,0.0664095972579263,1855.062028721515,1831.1050349307363,1326.5338060405538,0.20565552699228792
COW02449,30,430.3,Brown Swiss,Healthy,2.8,16.6,18.05,Mid,0,23.68541655610937,87.4618032142068,43.46952600081125,0.03857773646293284,0.03857773646293284,2071.5692418769536,1889.5996907352053,721.5941316134669,0.06971880083662561
COW02450,102,658.2,Guernsey,Healthy,3.1,22.6,20.81,Mid,0,23.31754805622888,81.16502862960192,42.29196887787978,0.03433606806441811,0.03433606806441811,1892.5694555559355,1788.610631567552,955.7984966400832,0.15496809480401094
COW02451,108,743.8,Ayrshire,Bloat,5.0,23.8,25.08,Mid,1,32.17115676556657,95.0,59.0195243397415,0.031997848884108636,0.031997848884108636,3056.2598927288245,3483.3042532893396,1404.6646792858478,0.14520032266738372
COW02452,22,511.9,Holstein,Healthy,3.3,18.3,17.42,Late,0,26.249898547728037,86.57724801205659,47.659234893026024,0.035749169759718695,0.035749169759718695,2272.6439768579744,2271.4026705886295,872.1639985423762,0.042977143973432316
COW02453,62,444.4,Guernsey,Healthy,2.7,17.2,19.55,Early,0,18.0,89.9074971891657,34.03666989880996,0.0387038703870387,0.0387038703870387,1618.3349494049826,1158.4948978005561,585.4307222595313,0.13951395139513953
COW02454,101,371.0,Jersey,Healthy,3.7,16.0,19.7,Late,0,22.782512984257565,92.42755806817748,42.373762443503225,0.0431266846361186,0.0431266846361186,2105.7320417914734,1795.5357436184443,677.9801990960516,0.2722371967654987
COW02455,63,530.5,Holstein,Healthy,3.2,15.3,19.82,Mid,0,32.88647380842927,93.32767078683274,59.96217446276835,0.028840716305372292,0.028840716305372292,3069.2180009328845,3595.462366303469,917.4212692803559,0.11875589066918002
COW02456,102,524.7,Holstein,Healthy,2.2,23.1,20.03,Mid,0,23.714102983816964,89.08088810545753,43.66836804409464,0.0440251572327044,0.0440251572327044,2112.4733544226956,1906.926367634506,1008.7393018185863,0.19439679817038305
COW02457,113,497.9,Holstein,Ketosis,4.6,29.2,24.47,Mid,1,49.0,70.27558428839635,79.91535216378514,0.05864631452098815,0.05864631452098815,3443.503630131421,6386.463511461799,2333.528283182526,0.22695320345450895
COW02458,63,567.7,Ayrshire,Healthy,2.0,16.3,21.36,Early,0,44.61808519577658,59.28929965039045,70.01055923695552,0.028712348071164347,0.028712348071164347,2645.3750229990474,4901.4784046712575,1141.172115562375,0.11097410604192354
COW02459,18,581.6,Guernsey,Healthy,4.7,26.6,19.36,Early,0,24.493269661785646,69.91445325708806,43.05127002922949,0.04573590096286107,0.04573590096286107,1712.4335568821655,1853.4118511296335,1145.1637827775046,0.030949105914718018
COW02460,48,575.8,Holstein,Foot and Mouth,4.4,21.4,21.16,Late,1,27.9816178599058,94.29721782455871,51.59238206537918,0.037165682528655784,0.037165682528655784,2638.5887144190997,2661.773887180059,1104.0769761991144,0.08336227856894755
COW02461,35,524.7,Guernsey,Foot and Mouth,2.2,14.6,21.62,Mid,1,29.31737609702781,95.0,54.025408169798666,0.027825424051839142,0.027825424051839142,2785.150729217642,2918.7447279133485,788.7709592790605,0.06670478368591576
COW02462,63,461.9,Guernsey,Mastitis,4.2,23.6,18.01,Late,1,38.872555550945926,53.34895317916107,60.55389664337507,0.05109331024031176,0.05109331024031176,2073.810146041752,3666.7743986965506,1429.0719607836518,0.13639315869235766
COW02463,75,603.3,Brown Swiss,Mastitis,4.3,18.5,23.5,Early,1,26.5956688285179,75.52175571804878,46.88691828366983,0.0306646776064976,0.0306646776064976,2008.5516044254534,2198.383106139532,867.4079882478918,0.12431626056688216
COW02464,62,551.0,Guernsey,Healthy,3.8,24.9,22.29,Early,0,49.0,66.83790343060598,78.72591458698966,0.04519056261343012,0.04519056261343012,3275.057268099693,6197.769627557991,1960.2752732160425,0.11252268602540835
COW02465,33,621.1,Ayrshire,Healthy,3.7,20.3,17.08,Mid,0,25.0,95.0,46.47,0.0326839478344872,0.0326839478344872,2375.0,2159.4609,943.341,0.053131540814683624
COW02466,44,613.2,Brown Swiss,Healthy,2.1,26.0,26.4,Early,0,46.21846336081674,98.0,84.5568647822538,0.042400521852576645,0.042400521852576645,4529.409409360041,7149.863381804353,2198.4784843385987,0.07175472928897586
COW02467,85,436.3,Guernsey,Healthy,2.2,30.5,24.08,Mid,0,24.28013847847682,76.81874070150134,43.413908741511825,0.06990602796241119,0.06990602796241119,1865.1696619746563,1884.767472216317,1324.1242166161107,0.19482007792803116
COW02468,14,435.3,Brown Swiss,Bloat,4.2,18.4,16.24,Late,1,34.529696210626945,95.0,63.14696836859715,0.04226969905812083,0.04226969905812083,3280.3211400095597,3987.539614144609,1161.9042179821874,0.03216172754422238
COW02469,35,489.6,Jersey,Mastitis,2.3,30.9,17.26,Late,1,36.399323146947886,46.464760882546216,55.741391413566284,0.06311274509803921,0.06311274509803921,1691.285846309463,3107.102716720401,1722.408994679198,0.07148692810457516
COW02470,108,465.5,Ayrshire,Healthy,2.7,17.7,20.96,Mid,0,34.79331793156531,64.00202721306623,57.286791237459795,0.03802363050483351,0.03802363050483351,2226.842881088908,3281.7764502843,1013.9762049030384,0.23200859291084855
COW02471,22,610.4,Brown Swiss,Healthy,3.5,15.3,17.28,Mid,0,44.76772697629511,98.0,81.9745540178053,0.025065530799475755,0.025065530799475755,4387.237243676921,6719.82750641808,1254.2106764724213,0.036041939711664486
COW02472,56,578.1,Guernsey,Bloat,2.5,17.5,25.26,Mid,1,31.018643091034303,95.0,57.00262540931003,0.030271579311537795,0.030271579311537795,2946.7710936482586,3249.299303554117,997.5459446629255,0.09686905379692094
COW02473,34,637.9,Guernsey,Healthy,4.4,28.7,20.63,Mid,0,32.10722327098527,88.88322607012756,57.8245299074803,0.044991377958927735,0.044991377958927735,2853.7935844790445,3343.6762590210833,1659.5640083446845,0.05329989026493181
COW02474,23,581.7,Guernsey,Healthy,4.4,26.2,24.61,Mid,0,46.24674126044676,59.31603779200303,72.28761808992545,0.045040398831012546,0.045040398831012546,2743.173452361646,5225.499729114917,1893.9355939560467,0.03953928141653773
COW02475,57,566.7,Guernsey,Healthy,4.5,31.5,19.67,Mid,0,38.306175379280695,84.70448460956791,67.29454294830369,0.05558496559025939,0.05558496559025939,3244.704842865691,4528.5555106210895,2119.7781028715663,0.10058231868713605
COW02476,68,646.0,Guernsey,Healthy,2.1,26.8,22.6,Early,0,41.16662166800515,49.760667485774114,62.65254693979533,0.04148606811145511,0.04148606811145511,2048.478572334268,3925.341638043257,1679.088257986515,0.10526315789473684
COW02477,31,587.6,Brown Swiss,Healthy,3.3,21.4,24.22,Early,0,49.0,69.6317786700721,79.69259541984495,0.036419332879509866,0.036419332879509866,3411.9571548335325,6350.909764751093,1705.4215419846819,0.052756977535738596
